Timestamp,Milliseconds,X,Y,Z
2021-03-04 00:42:38,1982,0.68992615,5.1636353,9.037628
2021-03-04 00:42:38,1991,0.08418274,5.3767242,8.656952
2021-03-04 00:42:38,2002,-0.19833374,5.5802307,8.166138
2021-03-04 00:42:38,2012,-0.25698853,5.804077,7.4777985
2021-03-04 00:42:38,2021,0.092559814,6.0315247,6.7511597
2021-03-04 00:42:38,2032,-0.039108276,6.044693,5.9167786
2021-03-04 00:42:38,2041,-0.013977051,5.917801,5.2871094
2021-03-04 00:42:38,2052,0.425354,5.9549103,4.890869
2021-03-04 00:42:38,2062,0.16200256,6.206314,4.862137
2021-03-04 00:42:38,2071,0.1979065,6.4217834,5.317032
2021-03-04 00:42:38,2082,0.22903442,6.427765,5.791092
2021-03-04 00:42:38,2091,0.18833923,6.1799774,6.2759094
2021-03-04 00:42:38,2102,0.2374115,5.807678,6.881653
2021-03-04 00:42:38,2112,0.69111633,5.4246063,7.3904114
2021-03-04 00:42:38,2122,0.65519714,5.2761536,7.664551
2021-03-04 00:42:38,2132,0.38824463,5.436569,7.4969635
2021-03-04 00:42:38,2142,-0.67237854,5.594589,7.8848267
2021-03-04 00:42:38,2151,-0.046295166,5.5287476,7.862076
2021-03-04 00:42:38,2162,-0.084609985,5.3946686,8.107483
2021-03-04 00:42:38,2171,-0.009185791,5.359955,8.67131
2021-03-04 00:42:38,2182,0.13446045,5.166031,9.072342
2021-03-04 00:42:38,2191,-0.024749756,4.881119,9.353668
2021-03-04 00:42:38,2202,0.25297546,4.6859894,9.831299
2021-03-04 00:42:38,2211,2.4831696,4.308899,10.215576
2021-03-04 00:42:38,2222,4.476349,3.831253,10.457382
2021-03-04 00:42:38,2232,4.483536,3.3811493,9.199234
2021-03-04 00:42:38,2241,4.187851,3.2362976,8.773071
2021-03-04 00:42:38,2252,3.1535492,3.399109,7.8536987
2021-03-04 00:42:38,2261,1.8738556,3.755844,7.483795
2021-03-04 00:42:38,2272,0.3271942,4.147293,7.1653595
2021-03-04 00:42:38,2281,-0.18276978,4.1018066,6.6721497
2021-03-04 00:42:38,2292,-1.2948761,4.3927,5.82341
2021-03-04 00:42:38,2302,-1.8778687,4.8368225,6.532089
2021-03-04 00:42:38,2311,-2.8032227,5.5431213,7.4490814
2021-03-04 00:42:38,2322,-3.1455994,5.905838,7.5843506
2021-03-04 00:42:38,2332,-3.413742,6.510376,8.502518
2021-03-04 00:42:38,2341,-3.3862152,7.3674927,9.545197
2021-03-04 00:42:38,2351,-2.8858185,7.6164856,9.608643
2021-03-04 00:42:38,2362,-1.8048401,7.4093933,9.508087
2021-03-04 00:42:38,2371,-1.6564026,6.6384583,9.530838
2021-03-04 00:42:38,2381,-1.1596069,5.594589,9.344086
2021-03-04 00:42:38,2392,-0.8794861,4.8368225,9.742722
2021-03-04 00:42:38,2401,-0.4712677,4.597412,9.904327
2021-03-04 00:42:38,2412,-0.9237671,4.190384,10.137756
2021-03-04 00:42:38,2421,-2.0550385,4.5722656,10.40831
2021-03-04 00:42:38,2432,-2.7673035,4.8883057,9.785812
2021-03-04 00:42:38,2441,-1.7294159,4.8571777,10.742294
