Timestamp,Milliseconds,X,Y,Z,cos,headingAccuracy
2021-03-04 00:42:38,1931,0.124810115,0.2732172,0.7806135,0.54810345,0.0
2021-03-04 00:42:38,1941,0.124810115,0.2732172,0.7806135,0.54810345,0.0
2021-03-04 00:42:38,1952,0.12051063,0.27089402,0.7855885,0.5430877,0.0
2021-03-04 00:42:38,1961,0.12051063,0.27089402,0.7855885,0.5430877,0.0
2021-03-04 00:42:38,1972,0.1192816,0.26449236,0.7915823,0.5377854,0.0
2021-03-04 00:42:38,1981,0.1192816,0.26449236,0.7915823,0.5377854,0.0
2021-03-04 00:42:38,1991,0.1236888,0.2575807,0.7945301,0.53579396,0.0
2021-03-04 00:42:38,2002,0.1236888,0.2575807,0.7945301,0.53579396,0.0
2021-03-04 00:42:38,2011,0.12520754,0.25539076,0.79711413,0.5326422,0.0
2021-03-04 00:42:38,2022,0.12520754,0.25539076,0.79711413,0.5326422,0.0
2021-03-04 00:42:38,2032,0.12786518,0.2563861,0.796371,0.5326442,0.0
2021-03-04 00:42:38,2041,0.12786518,0.2563861,0.796371,0.5326442,0.0
2021-03-04 00:42:38,2052,0.13406569,0.2592267,0.79228616,0.535827,0.0
2021-03-04 00:42:38,2061,0.13406569,0.2592267,0.79228616,0.535827,0.0
2021-03-04 00:42:38,2071,0.14189944,0.2630207,0.78667873,0.54020476,0.0
2021-03-04 00:42:38,2081,0.14189944,0.2630207,0.78667873,0.54020476,0.0
2021-03-04 00:42:38,2091,0.15140854,0.26628712,0.7793165,0.54665565,0.0
2021-03-04 00:42:38,2102,0.15140854,0.26628712,0.7793165,0.54665565,0.0
2021-03-04 00:42:38,2111,0.1582121,0.2679433,0.774348,0.5509632,0.0
2021-03-04 00:42:38,2122,0.1582121,0.2679433,0.774348,0.5509632,0.0
2021-03-04 00:42:38,2131,0.16162938,0.26640877,0.77359146,0.55177766,0.0
2021-03-04 00:42:38,2142,0.16162938,0.26640877,0.77359146,0.55177766,0.0
2021-03-04 00:42:38,2151,0.1626385,0.2650897,0.77507555,0.550031,0.0
2021-03-04 00:42:38,2161,0.1626385,0.2650897,0.77507555,0.550031,0.0
2021-03-04 00:42:38,2172,0.16225006,0.26450354,0.77604705,0.5490572,0.0
2021-03-04 00:42:38,2181,0.16225006,0.26450354,0.77604705,0.5490572,0.0
2021-03-04 00:42:38,2192,0.16201095,0.2619108,0.77687395,0.5492013,0.0
2021-03-04 00:42:38,2201,0.16201095,0.2619108,0.77687395,0.5492013,0.0
2021-03-04 00:42:38,2211,0.15879914,0.25820792,0.78176254,0.5449393,0.0
2021-03-04 00:42:38,2222,0.15879914,0.25820792,0.78176254,0.5449393,0.0
2021-03-04 00:42:38,2231,0.15824148,0.25012988,0.78742707,0.540697,0.0
2021-03-04 00:42:38,2242,0.15824148,0.25012988,0.78742707,0.540697,0.0
2021-03-04 00:42:38,2251,0.1659592,0.2345956,0.7933797,0.5366294,0.0
2021-03-04 00:42:38,2261,0.1659592,0.2345956,0.7933797,0.5366294,0.0
2021-03-04 00:42:38,2271,0.17259106,0.22261462,0.7962813,0.53534216,0.0
2021-03-04 00:42:38,2282,0.17259106,0.22261462,0.7962813,0.53534216,0.0
2021-03-04 00:42:38,2291,0.174547,0.21816143,0.7962956,0.5365187,0.0
2021-03-04 00:42:38,2301,0.174547,0.21816143,0.7962956,0.5365187,0.0
2021-03-04 00:42:38,2313,0.17266484,0.22061042,0.7943005,0.5390776,0.0
2021-03-04 00:42:38,2322,0.17266484,0.22061042,0.7943005,0.5390776,0.0
2021-03-04 00:42:38,2331,0.16800542,0.22631839,0.79013586,0.54427886,0.0
2021-03-04 00:42:38,2341,0.16800542,0.22631839,0.79013586,0.54427886,0.0
2021-03-04 00:42:38,2352,0.16058539,0.23515685,0.78554875,0.54938763,0.0
2021-03-04 00:42:38,2362,0.16058539,0.23515685,0.78554875,0.54938763,0.0
2021-03-04 00:42:38,2371,0.15533496,0.24299546,0.7789923,0.5567722,0.0
2021-03-04 00:42:38,2382,0.15533496,0.24299546,0.7789923,0.5567722,0.0
2021-03-04 00:42:38,2391,0.15576182,0.24587753,0.77121,0.56614274,0.0
2021-03-04 00:42:38,2402,0.15576182,0.24587753,0.77121,0.56614274,0.0
2021-03-04 00:42:38,2411,0.15360661,0.24440531,0.7687354,0.57071614,0.0
2021-03-04 00:42:38,2421,0.15360661,0.24440531,0.7687354,0.57071614,0.0
2021-03-04 00:42:38,2432,0.14859784,0.2400917,0.7712095,0.57053536,0.0
2021-03-04 00:42:38,2441,0.14859784,0.2400917,0.7712095,0.57053536,0.0
2021-03-04 00:42:38,2452,0.140308,0.23941675,0.7735792,0.5697092,0.0
2021-03-04 00:42:38,2461,0.140308,0.23941675,0.7735792,0.5697092,0.0
2021-03-04 00:42:38,2471,0.13044605,0.23392439,0.78347385,0.5607423,0.0
2021-03-04 00:42:38,2482,0.13044605,0.23392439,0.78347385,0.5607423,0.0
2021-03-04 00:42:38,2491,0.13247427,0.23094937,0.7822891,0.563149,0.0
2021-03-04 00:42:38,2501,0.13247427,0.23094937,0.7822891,0.563149,0.0
2021-03-04 00:42:38,2512,0.13736062,0.22922008,0.7796303,0.56636274,0.0
2021-03-04 00:42:38,2521,0.13736062,0.22922008,0.7796303,0.56636274,0.0
2021-03-04 00:42:38,2531,0.14780457,0.2273293,0.7740469,0.57212466,0.0
2021-03-04 00:42:38,2542,0.14780457,0.2273293,0.7740469,0.57212466,0.0
2021-03-04 00:42:38,2551,0.15800817,0.22719987,0.76802254,0.57754225,0.0
2021-03-04 00:42:38,2561,0.15800817,0.22719987,0.76802254,0.57754225,0.0
2021-03-04 00:42:38,2572,0.16634768,0.22680299,0.76628006,0.577671,0.0
2021-03-04 00:42:38,2581,0.16634768,0.22680299,0.76628006,0.577671,0.0
2021-03-04 00:42:38,2591,0.17163661,0.22669937,0.76684284,0.57541317,0.0
2021-03-04 00:42:38,2602,0.17163661,0.22669937,0.76684284,0.57541317,0.0
2021-03-04 00:42:38,2611,0.17713206,0.23483767,0.76050097,0.57889014,0.0
2021-03-04 00:42:38,2621,0.17713206,0.23483767,0.76050097,0.57889014,0.0
2021-03-04 00:42:38,2632,0.18331778,0.243539,0.7544085,0.58133566,0.0
2021-03-04 00:42:38,2641,0.18331778,0.243539,0.7544085,0.58133566,0.0
2021-03-04 00:42:38,2651,0.19077644,0.2482273,0.75069493,0.58176,0.0
2021-03-04 00:42:38,2662,0.19077644,0.2482273,0.75069493,0.58176,0.0
2021-03-04 00:42:38,2671,0.19527766,0.25678203,0.7463901,0.58209234,0.0
2021-03-04 00:42:38,2681,0.19527766,0.25678203,0.7463901,0.58209234,0.0
2021-03-04 00:42:38,2692,0.201434,0.26807016,0.7390432,0.58427554,0.0
2021-03-04 00:42:38,2701,0.201434,0.26807016,0.7390432,0.58427554,0.0
2021-03-04 00:42:38,2711,0.20440444,0.28072572,0.73385113,0.5838445,0.0
2021-03-04 00:42:38,2721,0.20440444,0.28072572,0.73385113,0.5838445,0.0
2021-03-04 00:42:38,2732,0.20680514,0.29077408,0.73244864,0.57982844,0.0
2021-03-04 00:42:38,2741,0.20680514,0.29077408,0.73244864,0.57982844,0.0
2021-03-04 00:42:38,2751,0.20794265,0.30476382,0.7275224,0.5784376,0.0
2021-03-04 00:42:38,2762,0.20794265,0.30476382,0.7275224,0.5784376,0.0
2021-03-04 00:42:38,2771,0.2021489,0.3187983,0.72689307,0.57369846,0.0
2021-03-04 00:42:38,2782,0.2021489,0.3187983,0.72689307,0.57369846,0.0
2021-03-04 00:42:38,2791,0.1810552,0.33326796,0.73874587,0.55714095,0.0
2021-03-04 00:42:39,2802,0.1810552,0.33326796,0.73874587,0.55714095,0.0
2021-03-04 00:42:39,2811,0.1810552,0.33326796,0.73874587,0.55714095,0.0
2021-03-04 00:42:39,2821,0.15341955,0.34608522,0.7572002,0.53229254,0.0
2021-03-04 00:42:39,2832,0.11342701,0.36223394,0.7796369,0.49808347,0.0
2021-03-04 00:42:39,2841,0.11342701,0.36223394,0.7796369,0.49808347,0.0
2021-03-04 00:42:39,2851,0.051961206,0.38224033,0.8060728,0.44881964,0.0
2021-03-04 00:42:39,2862,0.051961206,0.38224033,0.8060728,0.44881964,0.0
2021-03-04 00:42:39,2871,0.051961206,0.38224033,0.8060728,0.44881964,0.0
2021-03-04 00:42:39,2881,-0.060157586,0.3990705,0.8430128,0.35560265,0.0
2021-03-04 00:42:39,2892,-0.060157586,0.3990705,0.8430128,0.35560265,0.0
2021-03-04 00:42:39,2902,-0.38381597,0.28919715,0.87629294,0.0340735,0.0
2021-03-04 00:42:39,2911,0.5034353,-0.20606194,-0.837328,0.05452651,0.0
2021-03-04 00:42:39,2921,0.5034353,-0.20606194,-0.837328,0.05452651,0.0
2021-03-04 00:42:39,2932,-0.8804526,-0.35458827,-0.06436821,0.30810255,0.0
2021-03-04 00:42:39,2941,-0.8804526,-0.35458827,-0.06436821,0.30810255,0.0
2021-03-04 00:42:39,2951,-0.8082693,-0.41560984,0.34351143,0.23657775,0.0
2021-03-04 00:42:39,2962,-0.8082693,-0.41560984,0.34351143,0.23657775,0.0
2021-03-04 00:42:39,2971,-0.8082693,-0.41560984,0.34351143,0.23657775,0.0
2021-03-04 00:42:39,2982,-0.7191852,-0.3851445,0.50396925,0.28363958,0.0
2021-03-04 00:42:39,2991,-0.65366894,-0.4370201,0.45963576,0.4128745,0.0
2021-03-04 00:42:39,3001,-0.65366894,-0.4370201,0.45963576,0.4128745,0.0
2021-03-04 00:42:39,3012,-0.7034903,-0.4455276,0.25965825,0.4890645,0.0
2021-03-04 00:42:39,3021,-0.7034903,-0.4455276,0.25965825,0.4890645,0.0
2021-03-04 00:42:39,3031,-0.8053915,-0.3722431,0.022251923,0.46074337,0.0
2021-03-04 00:42:39,3041,-0.8053915,-0.3722431,0.022251923,0.46074337,0.0
2021-03-04 00:42:39,3051,-0.8053915,-0.3722431,0.022251923,0.46074337,0.0
