,lr,momentum,batch_size,n1,n2,ks,val_acc,predict_time
337,0.00316227766016838,0.95,48,88,8,48,0.9198113083839417,0.24826765060424805
338,0.000316227766016838,0.8,32,112,96,20,0.8443396091461182,0.24187159538269043
339,0.00010000000000000002,0.9,32,56,104,40,0.8443396091461182,0.24733233451843262
340,0.000316227766016838,0.99,32,32,72,36,0.9433962106704712,0.23868560791015625
341,0.0010000000000000002,0.99,32,48,72,8,0.9339622855186462,0.26856327056884766
342,0.0010000000000000002,0.95,48,104,72,24,0.948113203048706,0.2441556453704834
343,0.00010000000000000002,0.9,16,24,40,8,0.7264150977134705,0.24559664726257324
344,0.0316227766016838,0.95,64,88,48,32,0.9528301954269409,0.24494695663452148
345,3.1622776601683805e-06,0.99,96,64,64,20,0.36320754885673523,0.26963353157043457
346,0.0010000000000000002,0.8,96,40,112,12,0.8160377144813538,0.2908635139465332
347,0.0010000000000000002,0.9,80,40,32,12,0.8537735939025879,0.26129746437072754
348,3.1622776601683805e-06,0.95,32,120,120,36,0.5566037893295288,0.2773857116699219
349,0.000316227766016838,0.95,48,40,80,8,0.8396226167678833,0.26611781120300293
350,0.0316227766016838,0.9,48,48,88,44,0.9622641801834106,0.25394606590270996
351,3.1622776601683805e-06,0.8,32,96,48,16,0.24528302252292633,0.2836463451385498
352,3.16227766016838e-05,0.99,48,56,80,36,0.8726415038108826,0.2476058006286621
353,3.1622776601683805e-06,0.95,32,112,64,60,0.650943398475647,0.2566859722137451
354,0.000316227766016838,0.95,64,24,64,12,0.8207547068595886,0.24827289581298828
355,0.0010000000000000002,0.95,64,80,56,36,0.9245283007621765,0.2451932430267334
356,0.00316227766016838,0.99,16,48,72,44,0.9622641801834106,0.24415922164916992
357,0.000316227766016838,0.8,80,32,48,56,0.8207547068595886,0.2341625690460205
358,0.1,0.8,16,72,40,32,0.9716981053352356,0.24779844284057617
359,1.0000000000000003e-05,0.95,16,40,8,20,0.4433962404727936,0.24686169624328613
360,0.0316227766016838,0.95,80,8,120,8,0.9245283007621765,0.2431652545928955
361,0.000316227766016838,0.99,16,112,80,36,0.9622641801834106,0.2575836181640625
362,0.1,0.95,96,80,8,48,0.9622641801834106,0.23631548881530762
363,3.16227766016838e-05,0.9,96,120,64,56,0.6933962106704712,0.24879813194274902
364,3.1622776601683805e-06,0.9,64,112,72,16,0.38679245114326477,0.23295187950134277
365,0.0010000000000000002,0.8,32,120,64,32,0.9103773832321167,0.2684638500213623
366,0.0010000000000000002,0.99,96,64,24,32,0.9103773832321167,0.23646926879882812
367,0.0316227766016838,0.99,80,88,24,8,0.9245283007621765,0.24751830101013184
368,0.1,0.8,80,40,104,56,0.9575471878051758,0.24155664443969727
369,0.1,0.95,32,32,40,44,0.948113203048706,0.22930216789245605
370,3.1622776601683805e-06,0.8,96,64,104,20,0.15566037595272064,0.276050329208374
371,0.0010000000000000002,0.9,48,96,32,16,0.8820754885673523,0.2509887218475342
372,0.000316227766016838,0.8,80,8,16,8,0.39150944352149963,0.2342996597290039
373,0.0316227766016838,0.9,48,40,24,36,0.9528301954269409,0.24179935455322266
374,0.000316227766016838,0.95,80,48,80,16,0.8349056839942932,0.2544574737548828
375,0.00316227766016838,0.95,80,88,16,48,0.9528301954269409,0.23892450332641602
376,0.1,0.95,16,56,8,40,0.9433962106704712,1.3681983947753906
377,3.1622776601683805e-06,0.8,96,80,56,20,0.12264151126146317,0.295149564743042
378,0.0010000000000000002,0.8,96,16,80,20,0.8066037893295288,0.26012659072875977
379,0.000316227766016838,0.8,16,104,104,4,0.8349056839942932,0.24943041801452637
380,0.00010000000000000002,0.95,16,56,64,24,0.8915094137191772,0.25560855865478516
381,0.0316227766016838,0.9,80,80,48,36,0.948113203048706,0.25111913681030273
382,0.1,0.9,48,80,16,56,0.9669811129570007,0.2413628101348877
383,0.00010000000000000002,0.95,32,48,24,60,0.8632075190544128,0.24677371978759766
384,0.1,0.8,48,40,112,24,0.9669811129570007,0.24728631973266602
385,3.16227766016838e-05,0.8,64,8,112,36,0.2830188572406769,0.24167227745056152
386,3.16227766016838e-05,0.9,96,64,96,8,0.5424528121948242,0.28908252716064453
387,0.0316227766016838,0.95,16,80,96,28,0.9669811129570007,0.2627694606781006
388,0.00316227766016838,0.8,48,112,96,40,0.9575471878051758,0.2546813488006592
389,0.010000000000000002,0.95,64,80,40,44,0.9528301954269409,0.24445271492004395
390,0.0010000000000000002,0.99,32,8,120,56,0.9339622855186462,0.24470090866088867
391,0.1,0.9,96,32,88,52,0.948113203048706,0.24219489097595215
392,3.1622776601683805e-06,0.95,48,8,56,40,0.21226415038108826,0.2443091869354248
393,0.00316227766016838,0.9,32,96,104,8,0.9386792182922363,0.23979544639587402
394,3.16227766016838e-05,0.95,16,24,104,56,0.8349056839942932,0.24389076232910156
395,0.010000000000000002,0.8,16,88,24,52,0.9716981053352356,0.25676465034484863
396,0.00316227766016838,0.99,80,24,88,16,0.9433962106704712,0.2502553462982178
397,0.00010000000000000002,0.95,32,8,88,8,0.7216981053352356,0.24621343612670898
398,3.16227766016838e-05,0.99,16,96,24,36,0.9245283007621765,0.24290013313293457
399,3.16227766016838e-05,0.95,16,72,112,48,0.8726415038108826,0.26195359230041504
400,0.00316227766016838,0.9,64,8,88,20,0.9150943160057068,0.22620296478271484
401,0.1,0.9,32,8,120,24,0.948113203048706,0.24194097518920898
402,0.0010000000000000002,0.8,64,88,24,8,0.7641509175300598,0.22783112525939941
403,1.0000000000000003e-05,0.99,96,8,72,52,0.6226415038108826,0.24164938926696777
404,1.0000000000000003e-05,0.95,32,80,64,52,0.6650943160057068,0.2424781322479248
405,0.000316227766016838,0.8,16,80,40,48,0.8962264060974121,0.24547743797302246
406,0.0010000000000000002,0.99,16,64,48,32,0.9575471878051758,0.2390296459197998
407,3.1622776601683805e-06,0.8,32,112,32,16,0.34433960914611816,0.26808929443359375
408,0.00316227766016838,0.9,96,112,120,28,0.9339622855186462,0.2600576877593994
409,0.1,0.99,48,8,56,4,0.9103773832321167,0.2677426338195801
410,0.000316227766016838,0.99,16,120,104,60,0.9575471878051758,0.24594807624816895
411,0.010000000000000002,0.99,16,88,96,4,0.9433962106704712,0.24899053573608398
412,0.000316227766016838,0.9,48,40,56,60,0.8820754885673523,0.25104618072509766
413,0.0010000000000000002,0.95,32,96,112,44,0.948113203048706,0.26607346534729004
414,0.1,0.95,16,48,32,36,0.9764150977134705,0.23561334609985352
415,0.00316227766016838,0.8,16,112,96,48,0.9575471878051758,0.25806331634521484
416,0.0010000000000000002,0.9,32,24,88,24,0.9056603908538818,0.2456820011138916
417,0.010000000000000002,0.95,48,104,72,20,0.9622641801834106,0.2883164882659912
418,3.1622776601683805e-06,0.8,96,40,24,40,0.3207547068595886,0.24034619331359863
419,0.0316227766016838,0.9,80,56,48,16,0.9575471878051758,0.23027396202087402
420,3.16227766016838e-05,0.8,16,64,96,56,0.7688679099082947,0.24797749519348145
421,0.0010000000000000002,0.9,48,104,32,40,0.9292452931404114,0.2418537139892578
422,0.010000000000000002,0.99,64,24,40,48,0.9528301954269409,0.24457669258117676
423,3.1622776601683805e-06,0.95,32,56,24,44,0.349056601524353,0.24026012420654297
424,0.00316227766016838,0.8,96,40,8,36,0.8962264060974121,0.2354137897491455
425,1.0000000000000003e-05,0.8,64,104,72,32,0.38679245114326477,0.2489011287689209
426,0.1,0.99,48,80,72,8,0.9433962106704712,0.27831506729125977
427,0.00010000000000000002,0.9,80,72,112,52,0.801886796951294,0.25941920280456543
428,3.16227766016838e-05,0.95,32,72,56,16,0.650943398475647,0.2698204517364502
429,0.0316227766016838,0.9,32,80,112,52,0.9433962106704712,0.25421905517578125
430,3.16227766016838e-05,0.8,32,48,72,40,0.41981130838394165,0.2503795623779297
431,1.0000000000000003e-05,0.9,96,16,56,28,0.24528302252292633,0.24784183502197266
432,0.0010000000000000002,0.99,80,56,64,28,0.9433962106704712,0.24434447288513184
433,0.010000000000000002,0.8,96,104,16,52,0.9339622855186462,0.2409532070159912
434,0.0010000000000000002,0.99,16,80,40,60,0.9716981053352356,0.24139022827148438
435,0.0316227766016838,0.9,80,96,16,52,0.9386792182922363,0.2528538703918457
436,0.00316227766016838,0.9,16,64,88,28,0.9622641801834106,0.24311256408691406
437,3.16227766016838e-05,0.95,80,104,32,36,0.7075471878051758,0.24716854095458984
438,0.0316227766016838,0.9,16,8,104,16,0.9339622855186462,0.25196313858032227
439,0.00316227766016838,0.99,64,64,16,16,0.9386792182922363,0.24500656127929688
440,0.000316227766016838,0.99,80,80,88,16,0.9056603908538818,0.318037748336792
441,1.0000000000000003e-05,0.99,96,48,56,36,0.7641509175300598,0.25949621200561523
442,0.00316227766016838,0.8,80,16,32,12,0.8632075190544128,0.2548365592956543
443,0.1,0.8,64,56,24,28,0.9622641801834106,0.24299097061157227
444,0.0316227766016838,0.95,16,32,120,28,0.9669811129570007,0.26291370391845703
445,0.0010000000000000002,0.95,80,96,40,44,0.9339622855186462,0.2519114017486572
446,0.0316227766016838,0.9,96,64,40,20,0.948113203048706,0.25453782081604004
447,0.1,0.9,32,64,8,60,0.9292452931404114,0.2421424388885498
448,0.0316227766016838,0.9,32,16,56,24,0.9339622855186462,0.24728083610534668
449,0.010000000000000002,0.99,32,88,96,36,0.9433962106704712,0.2538275718688965
450,0.1,0.99,96,8,120,8,0.9292452931404114,0.23170781135559082
451,0.00316227766016838,0.99,64,120,88,28,0.9292452931404114,0.2551887035369873
452,0.010000000000000002,0.95,64,64,56,56,0.9528301954269409,0.2447829246520996
453,0.00316227766016838,0.9,64,8,112,56,0.9386792182922363,0.2408580780029297
454,0.00010000000000000002,0.95,48,48,16,48,0.7971698045730591,0.23743271827697754
455,3.1622776601683805e-06,0.95,96,88,80,48,0.4103773534297943,0.256960391998291
456,0.00010000000000000002,0.8,48,8,64,60,0.7028301954269409,0.23772048950195312
457,3.16227766016838e-05,0.8,80,120,16,32,0.4716981053352356,0.23280119895935059
458,0.00010000000000000002,0.9,16,24,48,44,0.8113207817077637,0.23532748222351074
459,0.00010000000000000002,0.9,16,96,96,40,0.8915094137191772,0.2529761791229248
460,0.0316227766016838,0.99,48,96,64,48,0.9386792182922363,0.25328731536865234
461,0.010000000000000002,0.95,64,40,32,32,0.9575471878051758,0.23907089233398438
462,0.000316227766016838,0.9,48,72,64,44,0.900943398475647,0.2271718978881836
463,0.00316227766016838,0.99,48,16,104,48,0.948113203048706,0.24962115287780762
464,0.010000000000000002,0.99,80,104,48,16,0.9528301954269409,0.2288951873779297
465,3.16227766016838e-05,0.8,64,40,24,36,0.49528300762176514,0.23274850845336914
466,0.000316227766016838,0.95,96,120,112,48,0.9056603908538818,0.2598121166229248
467,0.0010000000000000002,0.95,16,32,120,24,0.9433962106704712,0.24297094345092773
468,3.16227766016838e-05,0.9,64,32,72,32,0.6698113083839417,0.2319488525390625
469,0.0316227766016838,0.8,96,104,24,40,0.9622641801834106,0.2369391918182373
470,0.000316227766016838,0.9,16,112,80,60,0.948113203048706,0.24852561950683594
471,1.0000000000000003e-05,0.8,48,72,48,20,0.2830188572406769,0.24082517623901367
472,0.00010000000000000002,0.95,32,120,32,48,0.9056603908538818,0.2413930892944336
473,0.00316227766016838,0.9,80,8,40,12,0.900943398475647,0.2401587963104248
474,1.0000000000000003e-05,0.9,16,16,16,44,0.15094339847564697,0.26341772079467773
475,0.0316227766016838,0.8,48,40,32,16,0.9433962106704712,0.2830657958984375
476,0.000316227766016838,0.95,96,88,112,44,0.8915094137191772,0.24518275260925293
477,0.000316227766016838,0.8,32,96,120,28,0.8632075190544128,0.25910425186157227
478,0.1,0.9,80,120,80,24,0.9669811129570007,0.26249027252197266
479,0.1,0.95,32,56,24,24,0.9386792182922363,0.24669170379638672
480,1.0000000000000003e-05,0.8,48,32,104,20,0.23113207519054413,0.26476144790649414
481,3.1622776601683805e-06,0.95,48,80,72,44,0.3537735939025879,0.2508046627044678
482,0.0010000000000000002,0.95,16,48,72,40,0.9433962106704712,0.25071287155151367
483,1.0000000000000003e-05,0.9,80,96,8,16,0.2358490526676178,0.24419164657592773
484,0.000316227766016838,0.99,32,104,8,52,0.9528301954269409,0.23943662643432617
485,1.0000000000000003e-05,0.99,80,72,24,32,0.7405660152435303,0.23490691184997559
486,0.0010000000000000002,0.99,48,104,96,52,0.9669811129570007,0.25892210006713867
487,0.0010000000000000002,0.8,48,8,64,60,0.8867924809455872,0.23074555397033691
488,0.0010000000000000002,0.9,16,56,8,40,0.9433962106704712,0.24076247215270996
489,3.1622776601683805e-06,0.9,96,32,56,40,0.27358490228652954,0.2298603057861328
490,0.000316227766016838,0.99,32,40,8,40,0.9339622855186462,0.23247003555297852
491,0.000316227766016838,0.95,96,80,16,52,0.8726415038108826,0.242645263671875
492,3.1622776601683805e-06,0.95,48,112,96,36,0.6462264060974121,0.2529447078704834
493,1.0000000000000003e-05,0.9,48,48,8,4,0.25943395495414734,0.24405384063720703
494,1.0000000000000003e-05,0.9,16,112,16,44,0.6745283007621765,0.24957633018493652
495,3.1622776601683805e-06,0.8,48,120,80,60,0.400943398475647,0.2591431140899658
496,0.010000000000000002,0.95,64,112,24,28,0.9575471878051758,0.240509033203125
497,0.010000000000000002,0.9,80,24,32,24,0.9339622855186462,0.2355952262878418
498,1.0000000000000003e-05,0.99,80,96,120,20,0.7547169923782349,0.23535943031311035
499,0.0316227766016838,0.95,48,24,64,40,0.9575471878051758,0.2445368766784668
500,0.0010000000000000002,0.95,80,120,24,52,0.9386792182922363,0.24198436737060547
501,1.0000000000000003e-05,0.9,48,72,80,52,0.5471698045730591,0.24776959419250488
502,0.00010000000000000002,0.95,80,56,112,60,0.8584905862808228,0.24034595489501953
503,0.000316227766016838,0.8,48,56,16,12,0.650943398475647,0.2525289058685303
504,0.010000000000000002,0.95,16,16,72,36,0.9622641801834106,0.24239730834960938
505,0.1,0.8,80,96,56,56,0.9716981053352356,0.25249505043029785
506,1.0000000000000003e-05,0.99,80,48,120,36,0.7971698045730591,0.2488560676574707
507,0.0316227766016838,0.8,80,56,112,20,0.9575471878051758,0.24132537841796875
508,3.1622776601683805e-06,0.9,96,64,96,36,0.08962263911962509,0.25763797760009766
509,3.16227766016838e-05,0.8,96,112,120,4,0.19339622557163239,0.2782411575317383
510,3.16227766016838e-05,0.99,32,96,32,36,0.8915094137191772,0.27130675315856934
511,3.1622776601683805e-06,0.95,64,24,80,20,0.15094339847564697,0.26705408096313477
512,1.0000000000000003e-05,0.8,80,8,56,4,0.1320754736661911,0.24441838264465332
513,3.16227766016838e-05,0.99,16,48,48,36,0.9056603908538818,0.2548940181732178
514,0.010000000000000002,0.8,16,56,80,32,0.9622641801834106,0.2575364112854004
515,0.010000000000000002,0.9,80,88,56,24,0.9622641801834106,0.2540888786315918
516,0.0010000000000000002,0.8,96,80,120,16,0.8679245114326477,0.24062848091125488
517,0.000316227766016838,0.9,80,104,24,48,0.8396226167678833,0.251483678817749
518,0.0316227766016838,0.99,80,40,88,36,0.9386792182922363,0.24332070350646973
519,0.000316227766016838,0.8,48,56,48,48,0.8207547068595886,0.23098444938659668
520,0.00010000000000000002,0.9,32,120,64,32,0.8160377144813538,0.23426175117492676
521,0.010000000000000002,0.99,16,72,40,24,0.9622641801834106,0.2508208751678467
522,0.000316227766016838,0.99,64,16,32,36,0.9150943160057068,0.23873257637023926
523,0.00316227766016838,0.99,96,56,32,16,0.9386792182922363,0.25246119499206543
524,3.16227766016838e-05,0.9,64,96,40,52,0.7311320900917053,0.2391064167022705
525,3.1622776601683805e-06,0.95,80,80,24,52,0.3113207519054413,0.24055075645446777
526,0.0010000000000000002,0.8,80,56,40,40,0.849056601524353,0.24117016792297363
527,3.16227766016838e-05,0.99,16,40,88,4,0.8396226167678833,0.2593531608581543
528,0.000316227766016838,0.95,64,48,48,36,0.9056603908538818,0.23002123832702637
529,0.0010000000000000002,0.9,16,56,112,8,0.9198113083839417,0.2797563076019287
530,0.000316227766016838,0.95,96,120,112,56,0.9103773832321167,0.2521250247955322
531,0.0010000000000000002,0.95,96,48,16,56,0.9103773832321167,0.23521137237548828
532,0.00010000000000000002,0.99,16,80,80,24,0.9433962106704712,0.25145673751831055
533,0.1,0.95,80,104,80,52,0.9575471878051758,0.2506115436553955
534,0.010000000000000002,0.9,64,104,24,12,0.9575471878051758,0.2501218318939209
535,1.0000000000000003e-05,0.8,32,120,104,12,0.1603773534297943,0.23526287078857422
536,0.0010000000000000002,0.99,96,112,32,16,0.9433962106704712,0.23229026794433594
537,3.16227766016838e-05,0.99,48,120,24,8,0.7783018946647644,0.2639946937561035
538,0.000316227766016838,0.99,16,120,96,44,0.9716981053352356,0.2591063976287842
539,0.010000000000000002,0.8,96,64,8,28,0.9386792182922363,0.24091458320617676
540,0.00010000000000000002,0.95,80,104,96,4,0.7169811129570007,0.23792505264282227
541,0.000316227766016838,0.99,32,112,88,40,0.9622641801834106,0.24338221549987793
542,0.00316227766016838,0.9,16,64,104,44,0.9622641801834106,0.25370073318481445
543,0.010000000000000002,0.99,16,40,48,20,0.948113203048706,0.2578718662261963
544,0.1,0.95,32,88,48,48,0.9575471878051758,0.244675874710083
545,0.00010000000000000002,0.99,80,40,80,24,0.8773584961891174,0.26845407485961914
546,1.0000000000000003e-05,0.8,32,80,88,48,0.6084905862808228,0.2714416980743408
547,0.00010000000000000002,0.95,16,96,104,40,0.9103773832321167,0.26880645751953125
548,3.1622776601683805e-06,0.8,48,8,56,4,0.16981132328510284,0.24130845069885254
549,0.1,0.9,80,48,80,60,0.9669811129570007,0.2546262741088867
550,0.000316227766016838,0.99,64,48,96,56,0.9433962106704712,0.2503345012664795
551,0.0316227766016838,0.8,32,120,56,16,0.9622641801834106,0.28482890129089355
552,3.1622776601683805e-06,0.9,48,104,8,48,0.2688679099082947,0.24070334434509277
553,0.010000000000000002,0.95,16,104,112,20,0.948113203048706,0.23578262329101562
554,0.000316227766016838,0.8,16,96,72,36,0.8962264060974121,0.2571070194244385
555,0.00010000000000000002,0.95,80,24,88,44,0.7783018946647644,0.23092246055603027
556,0.000316227766016838,0.8,48,16,88,4,0.6698113083839417,0.2555885314941406
557,0.000316227766016838,0.99,80,56,80,36,0.9292452931404114,0.23151803016662598
558,1.0000000000000003e-05,0.8,96,104,16,40,0.400943398475647,0.24357891082763672
559,0.0010000000000000002,0.9,48,112,96,60,0.948113203048706,0.2576589584350586
560,0.000316227766016838,0.9,16,48,32,16,0.8726415038108826,0.253826379776001
561,0.0316227766016838,0.95,64,32,40,44,0.9528301954269409,0.2306194305419922
562,0.010000000000000002,0.8,64,32,120,40,0.9339622855186462,0.2423388957977295
563,0.010000000000000002,0.95,48,48,104,60,0.9622641801834106,0.2437736988067627
564,3.16227766016838e-05,0.9,32,80,104,44,0.7830188870429993,0.24892139434814453
565,0.000316227766016838,0.8,16,56,104,40,0.8962264060974121,0.22954678535461426
566,0.000316227766016838,0.95,32,64,24,12,0.8679245114326477,0.2278299331665039
567,0.0010000000000000002,0.9,64,40,72,44,0.9198113083839417,0.253223180770874
568,3.1622776601683805e-06,0.99,32,48,56,12,0.5377358198165894,0.2627730369567871
569,3.1622776601683805e-06,0.99,32,88,80,20,0.7264150977134705,0.2816946506500244
570,0.0316227766016838,0.8,48,32,80,52,0.9386792182922363,0.23803973197937012
571,0.00010000000000000002,0.8,16,104,16,36,0.8443396091461182,0.24570608139038086
572,3.16227766016838e-05,0.95,48,8,80,24,0.5896226167678833,0.23563623428344727
573,3.1622776601683805e-06,0.8,96,56,8,60,0.2688679099082947,0.2358565330505371
574,0.1,0.9,48,32,8,40,0.948113203048706,0.23671340942382812
575,0.1,0.99,16,88,96,24,0.9245283007621765,0.24986624717712402
576,0.0316227766016838,0.95,48,40,16,8,0.8584905862808228,0.2360825538635254
577,0.0010000000000000002,0.99,16,96,96,60,0.9669811129570007,0.24254536628723145
578,0.1,0.8,80,56,16,40,0.8726415038108826,0.2451162338256836
579,0.0316227766016838,0.8,16,104,56,32,0.9575471878051758,0.24337458610534668
580,0.010000000000000002,0.95,32,16,24,40,0.9339622855186462,0.23197102546691895
581,0.000316227766016838,0.9,16,88,16,4,0.7594339847564697,0.24796533584594727
582,0.000316227766016838,0.95,64,88,56,52,0.9150943160057068,0.248762845993042
583,0.010000000000000002,0.9,64,56,80,24,0.9528301954269409,0.2683098316192627
584,3.1622776601683805e-06,0.95,80,120,120,52,0.3349056541919708,0.28604960441589355
585,3.16227766016838e-05,0.8,96,40,8,24,0.16509434580802917,0.2513852119445801
586,0.00316227766016838,0.99,64,8,72,60,0.9386792182922363,0.24562573432922363
587,3.1622776601683805e-06,0.95,96,32,104,24,0.25943395495414734,0.25202226638793945
588,3.16227766016838e-05,0.9,64,64,80,28,0.7122641801834106,0.25631260871887207
589,0.1,0.8,32,8,32,4,0.9245283007621765,0.24406147003173828
590,3.16227766016838e-05,0.95,16,88,32,12,0.7075471878051758,0.2627429962158203
591,0.0316227766016838,0.99,80,40,16,20,0.9528301954269409,0.24881553649902344
592,0.0316227766016838,0.99,16,96,56,52,0.9622641801834106,0.25987768173217773
593,0.1,0.99,16,24,88,44,0.9245283007621765,0.23575472831726074
594,0.00316227766016838,0.99,16,48,96,56,0.9764150977134705,0.23993778228759766
595,0.010000000000000002,0.9,80,24,64,16,0.9433962106704712,0.2550325393676758
596,0.0010000000000000002,0.9,32,40,104,40,0.9292452931404114,0.25275492668151855
597,0.000316227766016838,0.8,32,120,64,60,0.8915094137191772,0.2342684268951416
598,0.0316227766016838,0.99,96,64,120,20,0.9622641801834106,0.28688573837280273
599,3.1622776601683805e-06,0.9,80,8,88,4,0.15094339847564697,0.24936509132385254
600,0.000316227766016838,0.9,48,8,48,56,0.8113207817077637,0.2433030605316162
601,0.010000000000000002,0.8,48,16,40,40,0.9292452931404114,0.2442612648010254
602,0.000316227766016838,0.8,64,16,56,40,0.7358490824699402,0.23613595962524414
603,1.0000000000000003e-05,0.8,32,24,120,12,0.24528302252292633,0.26418185234069824
604,0.010000000000000002,0.95,96,72,120,32,0.9433962106704712,0.24976348876953125
605,0.1,0.8,64,24,48,44,0.9528301954269409,0.22853779792785645
606,0.00316227766016838,0.8,16,96,40,12,0.9433962106704712,0.2355184555053711
607,0.010000000000000002,0.95,80,112,32,16,0.9575471878051758,0.2290635108947754
608,3.16227766016838e-05,0.9,96,48,8,24,0.3679245412349701,0.237288236618042
609,0.00010000000000000002,0.8,96,72,32,24,0.5094339847564697,0.23952627182006836
610,3.1622776601683805e-06,0.99,80,24,48,24,0.3396226465702057,0.2353982925415039
611,0.1,0.8,32,88,64,16,0.9528301954269409,0.27393054962158203
612,0.000316227766016838,0.99,32,80,88,20,0.9575471878051758,0.28905391693115234
613,3.1622776601683805e-06,0.8,48,40,96,28,0.18867924809455872,0.24149107933044434
614,0.00010000000000000002,0.9,32,40,8,40,0.5896226167678833,0.23225045204162598
615,0.0010000000000000002,0.9,96,48,32,56,0.8962264060974121,0.24229049682617188
616,0.1,0.8,16,40,64,4,0.9433962106704712,0.24778461456298828
617,3.16227766016838e-05,0.8,80,88,88,12,0.39150944352149963,0.23338079452514648
618,3.1622776601683805e-06,0.9,64,48,72,44,0.40566039085388184,0.22722983360290527
619,0.0010000000000000002,0.9,48,24,120,60,0.9292452931404114,0.2428603172302246
620,0.00316227766016838,0.95,48,40,96,40,0.9292452931404114,0.24138164520263672
621,0.010000000000000002,0.95,96,80,72,32,0.9575471878051758,0.24324703216552734
622,0.00010000000000000002,0.8,96,24,16,52,0.4669811427593231,0.2438511848449707
623,0.010000000000000002,0.8,32,112,64,56,0.9575471878051758,0.2808976173400879
624,0.1,0.9,32,32,32,16,0.9575471878051758,0.27201175689697266
625,0.0316227766016838,0.9,16,80,56,36,0.9669811129570007,0.24927568435668945
626,0.010000000000000002,0.9,64,104,104,40,0.9622641801834106,0.2709314823150635
627,0.1,0.99,32,104,64,60,0.9339622855186462,0.2595789432525635
628,0.0316227766016838,0.95,80,8,120,8,0.9339622855186462,0.23651814460754395
629,0.010000000000000002,0.8,80,120,88,44,0.9764150977134705,0.2602050304412842
630,0.010000000000000002,0.95,32,32,80,44,0.9386792182922363,0.2555983066558838
631,0.0316227766016838,0.99,80,64,88,20,0.9198113083839417,0.28141140937805176
632,0.0010000000000000002,0.99,64,48,56,60,0.9575471878051758,0.2499256134033203
633,1.0000000000000003e-05,0.9,16,80,120,44,0.7594339847564697,0.2551734447479248
634,1.0000000000000003e-05,0.8,96,32,88,40,0.08962263911962509,0.24978971481323242
635,0.1,0.99,16,120,96,16,0.7641509175300598,0.2456061840057373
636,0.00316227766016838,0.95,32,72,64,36,0.9622641801834106,0.2342240810394287
637,0.1,0.95,96,80,32,28,0.9622641801834106,0.24521470069885254
638,0.00316227766016838,0.95,64,56,72,52,0.9575471878051758,0.23614740371704102
639,0.0010000000000000002,0.8,16,96,112,12,0.9103773832321167,0.23868203163146973
640,0.1,0.9,48,40,80,48,0.9622641801834106,0.23335909843444824
641,0.0316227766016838,0.95,80,96,88,40,0.9622641801834106,0.2514338493347168
642,0.0316227766016838,0.95,64,72,56,32,0.9622641801834106,0.24470925331115723
643,0.0010000000000000002,0.99,64,56,120,28,0.9575471878051758,0.22873902320861816
644,0.000316227766016838,0.95,32,32,8,8,0.7641509175300598,0.23907780647277832
645,1.0000000000000003e-05,0.9,32,96,32,4,0.49056604504585266,0.2616238594055176
646,0.0010000000000000002,0.99,48,96,40,60,0.9622641801834106,0.24037957191467285
647,0.1,0.95,48,16,64,8,0.9433962106704712,0.24050569534301758
648,0.1,0.95,16,120,96,24,0.9764150977134705,0.23267054557800293
649,1.0000000000000003e-05,0.95,16,40,16,20,0.6933962106704712,0.22957658767700195
650,3.1622776601683805e-06,0.9,80,112,96,24,0.25471699237823486,0.2562377452850342
651,0.0316227766016838,0.99,32,24,16,32,0.9575471878051758,0.23407554626464844
652,0.0010000000000000002,0.8,96,88,120,32,0.8867924809455872,0.25751566886901855
653,3.16227766016838e-05,0.8,16,56,120,16,0.6839622855186462,0.28252172470092773
654,0.000316227766016838,0.95,80,80,56,40,0.900943398475647,0.2249159812927246
655,1.0000000000000003e-05,0.99,16,16,112,36,0.8679245114326477,0.2373981475830078
656,3.16227766016838e-05,0.95,48,72,8,24,0.6367924809455872,0.22554254531860352
657,0.00010000000000000002,0.9,96,104,32,28,0.7169811129570007,0.2359938621520996
658,0.0010000000000000002,0.8,16,8,32,52,0.9056603908538818,0.23825430870056152
659,0.00010000000000000002,0.95,48,24,80,36,0.8207547068595886,0.2401418685913086
660,3.1622776601683805e-06,0.99,32,64,64,44,0.7830188870429993,0.24570584297180176
661,3.16227766016838e-05,0.9,80,112,88,60,0.7688679099082947,0.25357580184936523
662,0.0316227766016838,0.99,16,104,24,48,0.9622641801834106,0.23081493377685547
663,0.000316227766016838,0.95,16,80,112,52,0.9433962106704712,1.7756438255310059
664,0.1,0.8,96,40,24,24,0.9575471878051758,0.26487016677856445
665,0.0316227766016838,0.8,48,64,8,60,0.9575471878051758,0.2550978660583496
666,0.0010000000000000002,0.9,48,112,64,16,0.9198113083839417,0.2418205738067627
667,1.0000000000000003e-05,0.99,80,72,96,4,0.4669811427593231,0.29488706588745117
668,0.010000000000000002,0.9,48,112,120,24,0.9528301954269409,0.27196264266967773
669,0.1,0.99,96,64,40,16,0.9622641801834106,0.23642992973327637
670,0.00010000000000000002,0.8,64,104,88,28,0.7311320900917053,0.2606980800628662
671,0.0010000000000000002,0.95,32,16,56,24,0.9198113083839417,0.2378683090209961
672,0.0316227766016838,0.99,96,96,24,20,0.948113203048706,0.2562062740325928
673,0.010000000000000002,0.95,16,104,104,36,0.9575471878051758,0.2452983856201172
674,0.00316227766016838,0.95,16,24,48,24,0.9669811129570007,0.23452234268188477
